epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,1703.69,0.66961,0.43932,1.02982,0.91171,0.85072,0.91955,0.6817,0.87532,0.54879,1.07659,0.00130393,0.00130393,0.00130393
112,1719.01,0.67891,0.44868,1.04268,0.92652,0.86569,0.92582,0.67718,0.87858,0.52841,1.07112,0.00130063,0.00130063,0.00130063
113,1734.22,0.675,0.44351,1.04023,0.93678,0.85548,0.92868,0.67039,0.89858,0.52606,1.09191,0.00129733,0.00129733,0.00129733
114,1749.47,0.67946,0.44445,1.03797,0.90561,0.84814,0.91969,0.67391,0.89918,0.54771,1.08791,0.00129403,0.00129403,0.00129403
115,1764.72,0.67068,0.43834,1.03846,0.87926,0.86898,0.91844,0.66305,0.90927,0.53875,1.10283,0.00129072,0.00129072,0.00129072
116,1780.05,0.67443,0.44641,1.03493,0.92347,0.85015,0.91886,0.6773,0.90178,0.54111,1.08988,0.00128742,0.00128742,0.00128742
117,1795.35,0.6686,0.43763,1.02398,0.90337,0.86361,0.91658,0.67125,0.89525,0.52665,1.08357,0.00128412,0.00128412,0.00128412
118,1810.58,0.67736,0.43965,1.02516,0.89793,0.87854,0.92469,0.67058,0.8977,0.52634,1.09132,0.00128082,0.00128082,0.00128082
119,1825.89,0.66955,0.44609,1.0386,0.9339,0.8576,0.92343,0.68662,0.88203,0.52096,1.08996,0.00127752,0.00127752,0.00127752
120,1841.2,0.67421,0.44104,1.03174,0.9244,0.84535,0.92122,0.67219,0.89596,0.52708,1.07493,0.00127422,0.00127422,0.00127422
121,1856.51,0.664,0.43784,1.03319,0.91624,0.85991,0.91455,0.66836,0.88794,0.53275,1.08291,0.00127092,0.00127092,0.00127092
122,1871.75,0.65822,0.42926,1.02036,0.92277,0.86104,0.9195,0.6764,0.88732,0.53011,1.08442,0.00126762,0.00126762,0.00126762
123,1887.19,0.66127,0.43173,1.03064,0.90846,0.86758,0.91148,0.67054,0.89019,0.52864,1.07173,0.00126432,0.00126432,0.00126432
124,1902.47,0.66087,0.43059,1.02431,0.90553,0.87512,0.92559,0.67454,0.90477,0.5367,1.08288,0.00126102,0.00126102,0.00126102
125,1917.85,0.65695,0.42998,1.02157,0.90627,0.87311,0.92238,0.68488,0.87785,0.52305,1.06531,0.00125772,0.00125772,0.00125772
126,1933.08,0.66734,0.43614,1.03965,0.9291,0.85288,0.92084,0.67441,0.87731,0.52623,1.0787,0.00125442,0.00125442,0.00125442
127,1948.42,0.67582,0.43664,1.02616,0.9429,0.84122,0.92253,0.67441,0.89617,0.52623,1.09622,0.00125112,0.00125112,0.00125112
128,1963.7,0.65762,0.43197,1.02737,0.93012,0.87337,0.92623,0.68756,0.87857,0.50244,1.08093,0.00124782,0.00124782,0.00124782
129,1978.97,0.65807,0.42595,1.02407,0.92459,0.8716,0.92507,0.6844,0.86015,0.50729,1.05542,0.00124452,0.00124452,0.00124452
130,1994.15,0.65944,0.43573,1.03095,0.91357,0.86298,0.9121,0.67937,0.87505,0.52028,1.06519,0.00124121,0.00124121,0.00124121
131,2009.44,0.64944,0.42659,1.01563,0.9073,0.8645,0.91781,0.67601,0.87367,0.51174,1.07437,0.00123791,0.00123791,0.00123791
132,2024.76,0.65623,0.43044,1.01576,0.91308,0.86813,0.91515,0.67843,0.88789,0.52741,1.07462,0.00123461,0.00123461,0.00123461
133,2040.06,0.64708,0.4161,1.0078,0.91836,0.8609,0.92119,0.67978,0.8818,0.51707,1.07827,0.00123131,0.00123131,0.00123131
134,2055.22,0.64055,0.41551,1.00629,0.92449,0.86665,0.9221,0.67735,0.88633,0.54112,1.08341,0.00122801,0.00122801,0.00122801
135,2070.48,0.65607,0.42875,1.02303,0.93269,0.86311,0.93198,0.68652,0.88823,0.503,1.08791,0.00122471,0.00122471,0.00122471
136,2085.86,0.65027,0.41957,1.01383,0.92926,0.85497,0.92313,0.67419,0.90169,0.51937,1.09142,0.00122141,0.00122141,0.00122141
137,2100.89,0.64765,0.42231,1.01891,0.92268,0.87191,0.92353,0.67232,0.90011,0.52467,1.09412,0.00121811,0.00121811,0.00121811
138,2116.39,0.65063,0.424,1.01757,0.91542,0.87105,0.91859,0.67829,0.88618,0.53062,1.07328,0.00121481,0.00121481,0.00121481
139,2132.34,0.6464,0.41299,1.01209,0.94922,0.84524,0.92821,0.68466,0.87385,0.49448,1.06446,0.00121151,0.00121151,0.00121151
140,2148.18,0.64687,0.41616,1.01727,0.93515,0.85239,0.92334,0.68569,0.87536,0.51365,1.07071,0.00120821,0.00120821,0.00120821
141,2163.6,0.63416,0.40555,1.00966,0.93892,0.84234,0.92511,0.68886,0.86651,0.5086,1.07686,0.00120491,0.00120491,0.00120491
142,2179.15,0.63263,0.41299,1.00761,0.92555,0.84383,0.92203,0.67813,0.88781,0.51813,1.08416,0.00120161,0.00120161,0.00120161
143,2194.67,0.65045,0.4229,1.01594,0.93187,0.86116,0.92438,0.68603,0.88692,0.51018,1.0867,0.00119831,0.00119831,0.00119831
144,2209.99,0.63319,0.40385,1.00569,0.95855,0.82986,0.92541,0.68055,0.87103,0.50128,1.06372,0.00119501,0.00119501,0.00119501
145,2225.18,0.6247,0.40815,0.99972,0.92051,0.87191,0.92823,0.68417,0.87973,0.51064,1.07501,0.0011917,0.0011917,0.0011917
146,2240.58,0.63763,0.41583,1.0073,0.92237,0.86299,0.9284,0.67126,0.9047,0.51643,1.08452,0.0011884,0.0011884,0.0011884
147,2255.81,0.63694,0.41143,1.00885,0.92041,0.84962,0.91819,0.6854,0.87703,0.51539,1.07252,0.0011851,0.0011851,0.0011851
148,2271.05,0.63002,0.41099,1.00557,0.91544,0.85954,0.91807,0.68042,0.88264,0.50567,1.07447,0.0011818,0.0011818,0.0011818
149,2286.35,0.6259,0.40359,1.00614,0.93051,0.85466,0.91795,0.68539,0.869,0.50983,1.06407,0.0011785,0.0011785,0.0011785
150,2301.81,0.633,0.40713,0.99588,0.9221,0.85981,0.92076,0.67852,0.88849,0.50752,1.0854,0.0011752,0.0011752,0.0011752
151,2317.01,0.63035,0.40654,1.00358,0.93804,0.86044,0.92567,0.68555,0.86475,0.50176,1.0603,0.0011719,0.0011719,0.0011719
152,2332.32,0.61538,0.39463,0.99457,0.93631,0.83696,0.91707,0.67512,0.89332,0.51595,1.07879,0.0011686,0.0011686,0.0011686
153,2347.57,0.62318,0.40876,1.00327,0.93195,0.85761,0.92606,0.68935,0.88165,0.50625,1.06746,0.0011653,0.0011653,0.0011653
154,2362.86,0.62486,0.40381,0.99397,0.93009,0.85156,0.92241,0.67861,0.88461,0.50332,1.08196,0.001162,0.001162,0.001162
155,2378.08,0.62259,0.40371,1.0022,0.9194,0.85517,0.91661,0.67632,0.884,0.52022,1.08289,0.0011587,0.0011587,0.0011587
156,2393.56,0.61247,0.39687,0.9928,0.95052,0.84045,0.92471,0.6862,0.886,0.50856,1.08344,0.0011554,0.0011554,0.0011554
157,2408.89,0.63036,0.40185,0.99632,0.93224,0.86503,0.92148,0.68385,0.88489,0.51303,1.0832,0.0011521,0.0011521,0.0011521
158,2424.11,0.62055,0.40476,0.99928,0.93848,0.84768,0.92506,0.67993,0.87749,0.50896,1.0792,0.0011488,0.0011488,0.0011488
159,2439.32,0.61505,0.39766,0.99404,0.92165,0.88065,0.92913,0.68401,0.88174,0.5169,1.08349,0.0011455,0.0011455,0.0011455
160,2454.64,0.60988,0.3993,0.9937,0.92089,0.86507,0.92243,0.68501,0.8771,0.49626,1.0799,0.0011422,0.0011422,0.0011422
161,2469.96,0.62162,0.39972,0.99412,0.93471,0.85226,0.92341,0.67971,0.87433,0.51071,1.08272,0.00113889,0.00113889,0.00113889
162,2485.2,0.6141,0.39324,0.98961,0.92634,0.85504,0.9287,0.68363,0.87629,0.51399,1.0651,0.00113559,0.00113559,0.00113559
163,2500.51,0.62004,0.39862,0.99469,0.91392,0.86666,0.92808,0.67943,0.87742,0.50434,1.06529,0.00113229,0.00113229,0.00113229
164,2516.25,0.61081,0.39348,0.99207,0.91485,0.87509,0.92409,0.68751,0.86671,0.51894,1.06515,0.00112899,0.00112899,0.00112899
165,2531.82,0.60736,0.39126,0.9881,0.91709,0.87674,0.92595,0.68444,0.87866,0.50713,1.08135,0.00112569,0.00112569,0.00112569
166,2547.17,0.61447,0.39389,0.98864,0.91862,0.87134,0.9269,0.68339,0.8732,0.49504,1.07828,0.00112239,0.00112239,0.00112239
167,2562.5,0.61074,0.39366,0.98534,0.91535,0.86677,0.9234,0.67951,0.88843,0.52173,1.07598,0.00111909,0.00111909,0.00111909
168,2577.59,0.5976,0.3828,0.98067,0.90446,0.8722,0.92291,0.68954,0.86594,0.51128,1.05819,0.00111579,0.00111579,0.00111579
169,2592.94,0.61304,0.39411,0.99487,0.92852,0.8533,0.9252,0.68501,0.86212,0.50548,1.0622,0.00111249,0.00111249,0.00111249
170,2608.28,0.61014,0.39461,0.98813,0.9132,0.86502,0.92557,0.68598,0.87629,0.52086,1.07317,0.00110919,0.00110919,0.00110919
171,2623.82,0.60734,0.39399,0.98805,0.91547,0.86016,0.93004,0.68679,0.87575,0.50113,1.06621,0.00110589,0.00110589,0.00110589
172,2639.18,0.60358,0.39401,0.98629,0.89685,0.87307,0.92344,0.68297,0.88596,0.52056,1.08562,0.00110259,0.00110259,0.00110259
173,2654.44,0.59892,0.38802,0.98198,0.92629,0.85484,0.92087,0.69103,0.87518,0.51936,1.07598,0.00109929,0.00109929,0.00109929
174,2669.61,0.59977,0.38695,0.99069,0.92698,0.84728,0.91844,0.68746,0.85948,0.51621,1.05869,0.00109599,0.00109599,0.00109599
175,2684.85,0.59656,0.38909,0.9876,0.92737,0.85025,0.92336,0.68885,0.86004,0.49975,1.06699,0.00109269,0.00109269,0.00109269
176,2700.19,0.6047,0.38266,0.98155,0.92406,0.85476,0.91921,0.69189,0.85224,0.50495,1.04607,0.00108938,0.00108938,0.00108938
177,2715.53,0.58373,0.37886,0.98188,0.92673,0.86024,0.92392,0.69377,0.86591,0.49828,1.06175,0.00108608,0.00108608,0.00108608
178,2730.92,0.59507,0.38009,0.98127,0.93784,0.85409,0.9206,0.68071,0.86854,0.51128,1.06922,0.00108278,0.00108278,0.00108278
179,2746.25,0.60056,0.38858,0.99305,0.93126,0.85397,0.92036,0.68495,0.87276,0.50677,1.0721,0.00107948,0.00107948,0.00107948
180,2761.51,0.5955,0.37995,0.98694,0.9234,0.86502,0.92117,0.69442,0.86734,0.4969,1.06805,0.00107618,0.00107618,0.00107618
181,2776.77,0.58827,0.37533,0.97919,0.94255,0.85667,0.92733,0.69414,0.86679,0.4989,1.06805,0.00107288,0.00107288,0.00107288
182,2792,0.58904,0.38347,0.98107,0.92789,0.86241,0.92336,0.68329,0.88184,0.50186,1.08227,0.00106958,0.00106958,0.00106958
183,2807.34,0.58274,0.37739,0.9788,0.91566,0.86604,0.92644,0.67878,0.87788,0.50368,1.08388,0.00106628,0.00106628,0.00106628
184,2822.73,0.58679,0.37334,0.97606,0.93631,0.8592,0.92646,0.6864,0.87167,0.50656,1.07139,0.00106298,0.00106298,0.00106298
