epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2758.86,0.82055,0.50547,1.15032,0.9093,0.87386,0.92653,0.63879,1.03016,0.56414,1.22553,0.00108608,0.00108608,0.00108608
178,2774.16,0.83577,0.51448,1.15575,0.92764,0.85004,0.92299,0.62445,1.10387,0.57222,1.28415,0.00108278,0.00108278,0.00108278
179,2789.44,0.83738,0.5142,1.16516,0.93462,0.85149,0.92877,0.62029,1.11407,0.58956,1.27955,0.00107948,0.00107948,0.00107948
180,2804.7,0.83416,0.51363,1.15894,0.9024,0.8752,0.92707,0.6374,1.055,0.57159,1.22738,0.00107618,0.00107618,0.00107618
181,2819.95,0.84146,0.51186,1.16512,0.90776,0.87675,0.92963,0.63682,1.03491,0.54929,1.1921,0.00107288,0.00107288,0.00107288
182,2835.17,0.84393,0.51978,1.16661,0.92379,0.86377,0.92923,0.63093,1.05527,0.55979,1.24038,0.00106958,0.00106958,0.00106958
183,2850.39,0.82256,0.50416,1.1481,0.91055,0.87587,0.92638,0.61599,1.11317,0.58598,1.29939,0.00106628,0.00106628,0.00106628
184,2865.65,0.8332,0.50925,1.15498,0.91436,0.87963,0.93053,0.62083,1.10687,0.5748,1.26096,0.00106298,0.00106298,0.00106298
185,2880.95,0.84056,0.51742,1.1623,0.9123,0.87606,0.9266,0.63563,1.05937,0.5656,1.24354,0.00105968,0.00105968,0.00105968
186,2896.21,0.82433,0.5077,1.16362,0.917,0.85131,0.9189,0.61772,1.10662,0.59211,1.266,0.00105638,0.00105638,0.00105638
187,2911.53,0.8311,0.52097,1.1522,0.91629,0.86048,0.92212,0.63368,1.06474,0.55601,1.23923,0.00105308,0.00105308,0.00105308
188,2926.82,0.8248,0.51058,1.15604,0.9276,0.86695,0.92907,0.6315,1.08055,0.5524,1.27757,0.00104978,0.00104978,0.00104978
189,2942.11,0.82395,0.5114,1.15583,0.93038,0.84664,0.92867,0.64033,1.03768,0.56052,1.22419,0.00104648,0.00104648,0.00104648
190,2957.39,0.81978,0.50255,1.15428,0.89239,0.87685,0.92407,0.63973,1.04915,0.5586,1.23359,0.00104318,0.00104318,0.00104318
191,2972.63,0.82429,0.50846,1.15218,0.92387,0.8495,0.92318,0.63434,1.06257,0.56193,1.23481,0.00103987,0.00103987,0.00103987
192,2987.88,0.81823,0.50759,1.14501,0.9399,0.85537,0.93052,0.63406,1.08633,0.57096,1.27591,0.00103657,0.00103657,0.00103657
193,3003.24,0.81928,0.4983,1.1403,0.92442,0.8623,0.92446,0.61707,1.12205,0.58274,1.29053,0.00103327,0.00103327,0.00103327
194,3018.59,0.81877,0.50513,1.14531,0.91482,0.86241,0.92353,0.6459,1.01957,0.57019,1.21373,0.00102997,0.00102997,0.00102997
195,3033.89,0.81951,0.50717,1.14371,0.92637,0.85308,0.92001,0.64076,1.04819,0.56529,1.23376,0.00102667,0.00102667,0.00102667
196,3049.2,0.80333,0.49135,1.13349,0.93386,0.83974,0.91903,0.63686,1.04038,0.56626,1.24331,0.00102337,0.00102337,0.00102337
197,3064.52,0.82046,0.50349,1.14361,0.9216,0.85694,0.92276,0.62805,1.07291,0.57403,1.25721,0.00102007,0.00102007,0.00102007
198,3079.82,0.8083,0.49843,1.13667,0.93118,0.85761,0.92184,0.63346,1.05856,0.56974,1.25162,0.00101677,0.00101677,0.00101677
199,3095.19,0.8089,0.50041,1.1419,0.93038,0.85704,0.92325,0.64099,1.05016,0.5714,1.24167,0.00101347,0.00101347,0.00101347
200,3110.49,0.82071,0.49668,1.14221,0.91103,0.86353,0.92381,0.63418,1.06844,0.57316,1.24311,0.00101017,0.00101017,0.00101017
201,3125.78,0.80179,0.49426,1.13243,0.92104,0.86177,0.92921,0.64648,1.03634,0.56899,1.21386,0.00100687,0.00100687,0.00100687
202,3141.11,0.80701,0.49466,1.13881,0.92931,0.85761,0.92521,0.64115,1.02584,0.56261,1.21204,0.00100357,0.00100357,0.00100357
203,3156.38,0.82538,0.50734,1.15283,0.9252,0.84884,0.92645,0.6421,1.02489,0.57858,1.1987,0.00100027,0.00100027,0.00100027
204,3171.64,0.81379,0.49657,1.13425,0.92389,0.8597,0.92653,0.64462,1.01808,0.57277,1.20894,0.000996966,0.000996966,0.000996966
205,3186.88,0.80692,0.4933,1.13808,0.919,0.8731,0.93318,0.64728,1.05996,0.55877,1.23876,0.000993665,0.000993665,0.000993665
206,3202.68,0.80482,0.49455,1.14017,0.92093,0.86941,0.92751,0.64881,1.03239,0.56094,1.21422,0.000990365,0.000990365,0.000990365
207,3218.51,0.8158,0.50457,1.14319,0.92892,0.86862,0.92671,0.6526,1.00714,0.53872,1.20028,0.000987064,0.000987064,0.000987064
208,3234.27,0.80887,0.49651,1.14124,0.92411,0.8579,0.92307,0.62228,1.09077,0.5734,1.28684,0.000983763,0.000983763,0.000983763
209,3249.96,0.81817,0.50035,1.13583,0.92884,0.8464,0.92135,0.65119,0.99894,0.55155,1.19706,0.000980463,0.000980463,0.000980463
210,3265.53,0.7948,0.4934,1.13535,0.91695,0.86981,0.92708,0.64139,1.03694,0.55237,1.22899,0.000977162,0.000977162,0.000977162
211,3281.11,0.78926,0.48289,1.12181,0.91497,0.85773,0.92669,0.64039,1.05304,0.57604,1.22919,0.000973861,0.000973861,0.000973861
212,3296.76,0.79734,0.49772,1.12732,0.94149,0.85966,0.92255,0.64946,1.02014,0.55978,1.20236,0.000970561,0.000970561,0.000970561
213,3312.35,0.79807,0.49531,1.14395,0.90209,0.86469,0.91802,0.63083,1.04922,0.5573,1.22278,0.00096726,0.00096726,0.00096726
214,3327.96,0.79573,0.49006,1.12786,0.90928,0.87147,0.92719,0.63717,1.03875,0.56174,1.22565,0.000963959,0.000963959,0.000963959
215,3343.69,0.8103,0.49376,1.14018,0.90755,0.86471,0.92581,0.62591,1.06216,0.57208,1.22666,0.000960659,0.000960659,0.000960659
216,3358.97,0.79994,0.49254,1.13063,0.91179,0.84576,0.91828,0.6406,1.02581,0.57069,1.20853,0.000957358,0.000957358,0.000957358
217,3374.62,0.79743,0.48214,1.12593,0.91794,0.85075,0.91305,0.62864,1.04524,0.57169,1.23401,0.000954057,0.000954057,0.000954057
218,3390.58,0.79251,0.47912,1.12288,0.93268,0.85392,0.92276,0.64178,1.04345,0.57242,1.24423,0.000950757,0.000950757,0.000950757
219,3405.97,0.79009,0.48251,1.13222,0.92239,0.85262,0.92378,0.6332,1.05501,0.57279,1.24271,0.000947456,0.000947456,0.000947456
220,3421.58,0.79545,0.48534,1.12336,0.92868,0.86039,0.92,0.64088,1.03729,0.56929,1.21833,0.000944155,0.000944155,0.000944155
221,3437.03,0.78631,0.48081,1.12276,0.926,0.86699,0.92112,0.63937,1.04915,0.5733,1.23005,0.000940855,0.000940855,0.000940855
222,3452.69,0.79864,0.48293,1.12708,0.91264,0.86965,0.92079,0.64054,1.04087,0.57471,1.22318,0.000937554,0.000937554,0.000937554
223,3468.26,0.80697,0.49038,1.1462,0.92513,0.86326,0.92127,0.6401,1.03024,0.56121,1.21506,0.000934253,0.000934253,0.000934253
224,3483.7,0.78889,0.47847,1.12441,0.93559,0.84834,0.92081,0.64328,1.03995,0.57304,1.22048,0.000930953,0.000930953,0.000930953
225,3499.46,0.78272,0.48087,1.11809,0.89156,0.87454,0.91978,0.64647,1.01923,0.56255,1.20342,0.000927652,0.000927652,0.000927652
226,3515.33,0.78925,0.47219,1.12459,0.93618,0.84559,0.92705,0.6379,1.07263,0.56495,1.26548,0.000924352,0.000924352,0.000924352
227,3531.2,0.79746,0.49073,1.13159,0.91436,0.85484,0.92166,0.64787,1.0203,0.56441,1.20211,0.000921051,0.000921051,0.000921051
228,3546.95,0.78305,0.47642,1.11847,0.91948,0.85987,0.92184,0.63477,1.04294,0.55813,1.2377,0.00091775,0.00091775,0.00091775
229,3562.66,0.78828,0.47126,1.11356,0.92149,0.85568,0.92117,0.63357,1.05921,0.5748,1.23766,0.00091445,0.00091445,0.00091445
230,3578.4,0.77207,0.46768,1.10941,0.91303,0.86608,0.92338,0.64023,1.03587,0.55994,1.22167,0.000911149,0.000911149,0.000911149
231,3594.37,0.78879,0.47564,1.1175,0.89914,0.87148,0.92241,0.63938,1.02904,0.56118,1.21107,0.000907848,0.000907848,0.000907848
232,3610.1,0.78538,0.48012,1.12458,0.91424,0.86856,0.91964,0.64397,1.02623,0.55169,1.20506,0.000904548,0.000904548,0.000904548
233,3626.07,0.78634,0.47497,1.11484,0.91013,0.8672,0.91807,0.64039,1.03721,0.57456,1.22382,0.000901247,0.000901247,0.000901247
234,3641.9,0.78685,0.47653,1.11798,0.9085,0.87865,0.92192,0.64075,1.03937,0.5628,1.22649,0.000897946,0.000897946,0.000897946
235,3658.02,0.78834,0.47999,1.11964,0.92555,0.85749,0.92465,0.64096,1.03861,0.55675,1.21702,0.000894646,0.000894646,0.000894646
236,3674.03,0.78448,0.47595,1.11319,0.9139,0.86558,0.92165,0.63728,1.06058,0.56374,1.24079,0.000891345,0.000891345,0.000891345
237,3689.94,0.77311,0.46848,1.11772,0.91242,0.87419,0.92768,0.63978,1.05941,0.55567,1.26029,0.000888044,0.000888044,0.000888044
238,3705.77,0.77771,0.46983,1.11828,0.91179,0.87451,0.92457,0.63711,1.06896,0.5653,1.2489,0.000884744,0.000884744,0.000884744
239,3721.7,0.77943,0.47632,1.12662,0.9114,0.87911,0.92445,0.64406,1.03606,0.55384,1.228,0.000881443,0.000881443,0.000881443
240,3737.69,0.79443,0.47937,1.13278,0.9026,0.88117,0.92147,0.64659,1.02242,0.55477,1.22879,0.000878142,0.000878142,0.000878142
241,3753.71,0.78276,0.46819,1.1202,0.91214,0.87023,0.92191,0.64714,1.02032,0.5653,1.22204,0.000874842,0.000874842,0.000874842
242,3769.7,0.7986,0.4765,1.12521,0.91476,0.88018,0.92817,0.64437,1.03604,0.55856,1.2207,0.000871541,0.000871541,0.000871541
243,3785.39,0.76816,0.46435,1.11367,0.91952,0.87835,0.93199,0.63969,1.05499,0.56392,1.24222,0.00086824,0.00086824,0.00086824
244,3801.05,0.76985,0.46763,1.11111,0.90865,0.87561,0.92368,0.63885,1.04086,0.55597,1.2348,0.00086494,0.00086494,0.00086494
245,3816.83,0.77821,0.46956,1.11416,0.92799,0.86173,0.92419,0.64447,1.0407,0.56052,1.22702,0.000861639,0.000861639,0.000861639
246,3832.68,0.76156,0.46241,1.10332,0.90965,0.87495,0.92111,0.6432,1.03309,0.55858,1.22014,0.000858338,0.000858338,0.000858338
247,3848.54,0.7578,0.46193,1.09533,0.91136,0.85948,0.91666,0.64658,1.0204,0.56381,1.1965,0.000855038,0.000855038,0.000855038
248,3864.26,0.77968,0.46395,1.11148,0.91956,0.85911,0.92481,0.64126,1.0163,0.55588,1.19828,0.000851737,0.000851737,0.000851737
249,3880.13,0.76933,0.46711,1.10507,0.91627,0.87237,0.92749,0.64713,1.00948,0.55517,1.20239,0.000848436,0.000848436,0.000848436
250,3896.02,0.77358,0.47274,1.11483,0.9224,0.86298,0.92459,0.63756,1.02476,0.56463,1.21561,0.000845136,0.000845136,0.000845136
251,3911.81,0.76172,0.46234,1.10592,0.92709,0.86749,0.92198,0.63046,1.03968,0.56306,1.23264,0.000841835,0.000841835,0.000841835
252,3927.51,0.77326,0.4674,1.10968,0.92423,0.87796,0.92563,0.63713,1.03799,0.56649,1.23288,0.000838534,0.000838534,0.000838534
253,3943.49,0.76576,0.46521,1.10945,0.91721,0.87664,0.92833,0.64433,1.0292,0.56553,1.21559,0.000835234,0.000835234,0.000835234
254,3959.14,0.76132,0.46451,1.10243,0.91984,0.8752,0.92305,0.64738,0.9899,0.5521,1.18691,0.000831933,0.000831933,0.000831933
255,3974.79,0.76125,0.45956,1.10972,0.9102,0.86718,0.92394,0.6387,1.02338,0.56249,1.22027,0.000828632,0.000828632,0.000828632
256,3990.63,0.76642,0.4646,1.10972,0.92344,0.86505,0.92841,0.64457,1.03456,0.55765,1.21142,0.000825332,0.000825332,0.000825332
257,4006.78,0.76197,0.46405,1.11131,0.92742,0.87358,0.93528,0.64506,1.03563,0.55099,1.22524,0.000822031,0.000822031,0.000822031
