epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,198.229,0.5801,0.39396,0.88015,0.90228,0.69994,0.79846,0.52545,1.01549,0.66008,1.05376,0.000676802,0.000676802,0.000676802
182,199.278,0.56132,0.38608,0.87679,0.89453,0.70914,0.78954,0.5353,0.99443,0.62357,1.04565,0.000671301,0.000671301,0.000671301
183,200.333,0.54954,0.37566,0.86849,0.93217,0.69304,0.78549,0.53288,0.98951,0.61945,1.04193,0.0006658,0.0006658,0.0006658
184,201.385,0.57745,0.38795,0.88632,0.86727,0.7181,0.79458,0.52701,0.99518,0.62054,1.04745,0.000660299,0.000660299,0.000660299
185,202.507,0.55818,0.38531,0.89056,0.89037,0.71281,0.78326,0.51966,1.01707,0.61217,1.05529,0.000654798,0.000654798,0.000654798
186,203.662,0.55113,0.37486,0.87485,0.91198,0.71642,0.79189,0.53172,1.00778,0.6179,1.05624,0.000649297,0.000649297,0.000649297
187,204.796,0.56299,0.37873,0.87666,0.89107,0.72196,0.78768,0.53175,1.00616,0.63188,1.05727,0.000643795,0.000643795,0.000643795
188,205.875,0.55638,0.38028,0.87255,0.89323,0.70696,0.78767,0.52949,1.02401,0.62325,1.05699,0.000638294,0.000638294,0.000638294
189,206.94,0.55923,0.37982,0.86907,0.89799,0.71915,0.79209,0.52968,1.01793,0.62026,1.06479,0.000632793,0.000632793,0.000632793
190,208.008,0.57628,0.3777,0.8759,0.8961,0.70892,0.79233,0.5332,1.01027,0.6059,1.06897,0.000627292,0.000627292,0.000627292
191,209.083,0.56332,0.37819,0.87742,0.88635,0.71527,0.78944,0.53472,1.01449,0.60406,1.0701,0.000621791,0.000621791,0.000621791
192,210.15,0.54012,0.36597,0.87279,0.90056,0.71293,0.78137,0.52944,1.00296,0.60245,1.06658,0.00061629,0.00061629,0.00061629
193,211.218,0.54236,0.36998,0.87091,0.91306,0.71293,0.78912,0.533,1.00335,0.60943,1.05824,0.000610789,0.000610789,0.000610789
194,212.288,0.54326,0.36429,0.87188,0.91525,0.71058,0.78685,0.53156,0.99758,0.61183,1.05583,0.000605288,0.000605288,0.000605288
195,213.393,0.54164,0.36006,0.86544,0.89209,0.72143,0.78829,0.53262,1.0022,0.62135,1.06088,0.000599787,0.000599787,0.000599787
196,214.436,0.55368,0.36646,0.8772,0.90758,0.71009,0.78292,0.52531,0.99973,0.61923,1.05408,0.000594286,0.000594286,0.000594286
197,215.526,0.54418,0.35952,0.87778,0.89815,0.72392,0.79373,0.5354,0.99091,0.60899,1.05369,0.000588784,0.000588784,0.000588784
198,216.601,0.55185,0.37075,0.87031,0.87231,0.73772,0.79776,0.53835,0.98118,0.60338,1.04988,0.000583283,0.000583283,0.000583283
199,217.66,0.54462,0.36176,0.87115,0.93134,0.70628,0.80008,0.53962,0.97839,0.61187,1.04947,0.000577782,0.000577782,0.000577782
200,218.722,0.54337,0.36518,0.86912,0.91885,0.70132,0.78956,0.53814,0.98959,0.61105,1.05165,0.000572281,0.000572281,0.000572281
201,219.77,0.55489,0.372,0.87429,0.9222,0.70204,0.79444,0.53731,0.99695,0.60791,1.05528,0.00056678,0.00056678,0.00056678
202,220.797,0.53556,0.36114,0.87188,0.91425,0.70007,0.80689,0.54702,0.99401,0.61562,1.06021,0.000561279,0.000561279,0.000561279
203,221.857,0.54994,0.36283,0.87291,0.91064,0.72391,0.80328,0.54615,0.99053,0.60013,1.05825,0.000555778,0.000555778,0.000555778
204,222.901,0.55962,0.36825,0.87537,0.92024,0.7328,0.81514,0.54057,0.99727,0.59162,1.0548,0.000550277,0.000550277,0.000550277
205,223.941,0.52591,0.35972,0.87006,0.91829,0.72147,0.80355,0.54531,0.99868,0.60893,1.05178,0.000544776,0.000544776,0.000544776
206,225.031,0.54077,0.36131,0.86802,0.92073,0.70095,0.80124,0.53785,1.00714,0.61207,1.05385,0.000539275,0.000539275,0.000539275
207,226.158,0.56067,0.3695,0.87196,0.9031,0.72505,0.80256,0.538,1.00471,0.62933,1.05171,0.000533773,0.000533773,0.000533773
208,227.241,0.53218,0.35829,0.86487,0.90331,0.72404,0.80029,0.54428,0.99645,0.6267,1.05801,0.000528272,0.000528272,0.000528272
209,228.354,0.55061,0.36001,0.87412,0.8728,0.73016,0.79061,0.5395,1.0053,0.62531,1.07104,0.000522771,0.000522771,0.000522771
210,229.441,0.54233,0.35981,0.88431,0.8906,0.70066,0.79007,0.53894,0.99982,0.62661,1.05919,0.00051727,0.00051727,0.00051727
211,230.525,0.52332,0.36007,0.86621,0.9151,0.70055,0.80072,0.54197,0.99904,0.61757,1.05303,0.000511769,0.000511769,0.000511769
212,231.583,0.5305,0.354,0.8712,0.92347,0.70854,0.80323,0.54373,0.98653,0.62105,1.05305,0.000506268,0.000506268,0.000506268
213,232.632,0.53876,0.36965,0.87652,0.91679,0.72812,0.80285,0.55277,0.98266,0.62306,1.06147,0.000500767,0.000500767,0.000500767
214,233.683,0.54235,0.36926,0.87807,0.89491,0.72249,0.80132,0.54765,0.99415,0.61365,1.05604,0.000495266,0.000495266,0.000495266
215,234.757,0.53362,0.36075,0.86637,0.88834,0.73971,0.80928,0.53731,1.01598,0.61268,1.06439,0.000489765,0.000489765,0.000489765
216,235.84,0.54597,0.36487,0.8733,0.88725,0.72109,0.80102,0.54373,1.01129,0.60528,1.05752,0.000484263,0.000484263,0.000484263
217,236.953,0.55045,0.36123,0.8776,0.90461,0.72272,0.79972,0.54011,1.01366,0.61651,1.0591,0.000478762,0.000478762,0.000478762
218,238.066,0.51994,0.34498,0.85834,0.91791,0.70634,0.79472,0.53605,1.01646,0.63868,1.05217,0.000473261,0.000473261,0.000473261
219,239.151,0.52344,0.35952,0.85924,0.90577,0.72139,0.80442,0.54005,1.00034,0.62653,1.05085,0.00046776,0.00046776,0.00046776
220,240.235,0.53368,0.35306,0.86939,0.89707,0.70718,0.79662,0.54427,1.00098,0.6327,1.05337,0.000462259,0.000462259,0.000462259
221,241.353,0.51074,0.3455,0.86824,0.91835,0.68516,0.78648,0.53822,0.99203,0.66448,1.04023,0.000456758,0.000456758,0.000456758
222,242.41,0.52102,0.35366,0.87269,0.92837,0.6966,0.79221,0.54006,1.00314,0.63773,1.04339,0.000451257,0.000451257,0.000451257
223,243.485,0.52481,0.35142,0.87373,0.89985,0.70904,0.79844,0.54253,0.9818,0.61508,1.04239,0.000445756,0.000445756,0.000445756
224,244.527,0.50823,0.34762,0.86396,0.90544,0.71942,0.80098,0.54312,0.99224,0.61315,1.04787,0.000440255,0.000440255,0.000440255
225,245.607,0.52372,0.35278,0.87218,0.89999,0.70968,0.79144,0.54132,0.97972,0.60845,1.04726,0.000434754,0.000434754,0.000434754
226,246.855,0.51172,0.34639,0.87237,0.89448,0.71617,0.79326,0.54102,0.97543,0.59575,1.05197,0.000429253,0.000429253,0.000429253
227,247.936,0.51494,0.34871,0.8661,0.89662,0.72313,0.7949,0.53947,0.9875,0.59597,1.05767,0.000423751,0.000423751,0.000423751
228,249.01,0.5191,0.34485,0.8717,0.88434,0.7307,0.80121,0.5377,0.99159,0.59586,1.06213,0.00041825,0.00041825,0.00041825
229,250.113,0.50101,0.33926,0.86215,0.9143,0.71436,0.80357,0.5427,0.98719,0.60008,1.06432,0.000412749,0.000412749,0.000412749
230,251.189,0.51159,0.33887,0.87054,0.94565,0.70486,0.80503,0.54888,0.99028,0.5887,1.06777,0.000407248,0.000407248,0.000407248
231,252.281,0.51243,0.34337,0.86236,0.93241,0.70297,0.80532,0.54788,0.9989,0.5977,1.0698,0.000401747,0.000401747,0.000401747
232,253.334,0.51396,0.34444,0.87278,0.93393,0.68932,0.79914,0.54768,1.00502,0.63473,1.06036,0.000396246,0.000396246,0.000396246
233,254.403,0.51799,0.34828,0.87276,0.92036,0.71293,0.80319,0.54162,1.00346,0.62959,1.05777,0.000390745,0.000390745,0.000390745
234,255.451,0.48374,0.3324,0.85336,0.92032,0.71806,0.79974,0.53629,1.01645,0.63264,1.06602,0.000385244,0.000385244,0.000385244
235,256.473,0.47807,0.32954,0.85512,0.91213,0.71465,0.80769,0.52776,1.02299,0.62645,1.06636,0.000379743,0.000379743,0.000379743
236,257.497,0.51521,0.34441,0.85608,0.89248,0.7065,0.80294,0.53409,1.02195,0.61254,1.05912,0.000374242,0.000374242,0.000374242
237,258.531,0.4944,0.33155,0.86002,0.89583,0.71497,0.80925,0.54768,0.99571,0.59918,1.04526,0.00036874,0.00036874,0.00036874
238,259.595,0.49356,0.33815,0.86068,0.88114,0.72742,0.81456,0.54282,0.99166,0.59395,1.047,0.000363239,0.000363239,0.000363239
239,260.691,0.49922,0.33273,0.86629,0.87518,0.7316,0.80607,0.54373,1.00287,0.60638,1.05215,0.000357738,0.000357738,0.000357738
240,261.733,0.48633,0.33416,0.86206,0.89873,0.71858,0.80826,0.54172,0.9981,0.6138,1.04934,0.000352237,0.000352237,0.000352237
241,262.822,0.49379,0.32892,0.86825,0.92457,0.72374,0.80701,0.54503,0.99823,0.61533,1.04993,0.000346736,0.000346736,0.000346736
242,263.867,0.49379,0.33699,0.86893,0.92739,0.72357,0.8002,0.54825,0.99542,0.61527,1.04475,0.000341235,0.000341235,0.000341235
243,264.945,0.49451,0.34071,0.867,0.90513,0.71701,0.79595,0.53899,0.99602,0.5987,1.04375,0.000335734,0.000335734,0.000335734
244,265.996,0.49076,0.33367,0.85238,0.89215,0.70823,0.7957,0.54436,0.98943,0.58296,1.04211,0.000330233,0.000330233,0.000330233
245,267.039,0.47928,0.32829,0.86222,0.91421,0.71466,0.80181,0.54149,0.98976,0.58372,1.04676,0.000324732,0.000324732,0.000324732
246,268.057,0.47796,0.31824,0.85279,0.91505,0.72065,0.806,0.55173,0.97886,0.59503,1.04025,0.000319231,0.000319231,0.000319231
247,269.133,0.4799,0.32495,0.85328,0.9032,0.72109,0.81485,0.55203,0.97323,0.59074,1.0359,0.000313729,0.000313729,0.000313729
248,270.217,0.47166,0.3206,0.85016,0.90337,0.70965,0.80944,0.55041,0.98946,0.59685,1.04448,0.000308228,0.000308228,0.000308228
249,271.279,0.47777,0.33065,0.8601,0.91212,0.70356,0.79667,0.54427,0.9921,0.60308,1.0436,0.000302727,0.000302727,0.000302727
250,272.359,0.50085,0.32924,0.86217,0.89455,0.71871,0.79835,0.54611,0.98604,0.59823,1.04521,0.000297226,0.000297226,0.000297226
251,273.43,0.47255,0.3213,0.85406,0.88853,0.74118,0.80391,0.54749,0.99079,0.60677,1.04984,0.000291725,0.000291725,0.000291725
252,274.493,0.49,0.33494,0.85453,0.89003,0.7299,0.80261,0.54367,0.99987,0.6117,1.05137,0.000286224,0.000286224,0.000286224
253,275.576,0.47244,0.32414,0.8555,0.89521,0.72795,0.80571,0.54779,1.00419,0.61087,1.0593,0.000280723,0.000280723,0.000280723
254,276.631,0.47558,0.32946,0.85772,0.9174,0.72401,0.81138,0.54602,0.99894,0.62464,1.06119,0.000275222,0.000275222,0.000275222
255,277.709,0.47476,0.32727,0.85825,0.92693,0.71527,0.80558,0.54862,0.98729,0.61275,1.05291,0.000269721,0.000269721,0.000269721
256,278.746,0.4753,0.32368,0.85598,0.93101,0.71266,0.81104,0.55215,0.9849,0.61077,1.05094,0.00026422,0.00026422,0.00026422
257,279.762,0.48529,0.32732,0.85579,0.92317,0.70854,0.80662,0.54937,0.98898,0.61631,1.05392,0.000258718,0.000258718,0.000258718
258,280.809,0.47857,0.33156,0.8505,0.91783,0.71262,0.81002,0.54827,0.9887,0.61467,1.05565,0.000253217,0.000253217,0.000253217
259,281.838,0.46083,0.3185,0.85266,0.91937,0.70823,0.80053,0.54751,0.98874,0.61018,1.05565,0.000247716,0.000247716,0.000247716
260,282.875,0.48783,0.33983,0.84847,0.92401,0.70619,0.80144,0.5496,0.98913,0.61047,1.05483,0.000242215,0.000242215,0.000242215
261,283.95,0.47005,0.32279,0.85759,0.93226,0.69887,0.80176,0.5497,0.99462,0.61026,1.05681,0.000236714,0.000236714,0.000236714
262,285.01,0.46213,0.31745,0.85655,0.9119,0.71004,0.80165,0.55431,0.99042,0.61526,1.05111,0.000231213,0.000231213,0.000231213
263,286.084,0.46883,0.31872,0.8549,0.91327,0.71447,0.80159,0.55406,0.98279,0.61598,1.04118,0.000225712,0.000225712,0.000225712
264,287.147,0.47194,0.32408,0.85261,0.9293,0.71413,0.8082,0.55525,0.99136,0.60517,1.04674,0.000220211,0.000220211,0.000220211
265,288.21,0.45847,0.32024,0.85242,0.90655,0.71536,0.80592,0.55339,0.99479,0.59745,1.04789,0.00021471,0.00021471,0.00021471
266,289.296,0.4693,0.32799,0.8544,0.90206,0.71463,0.80712,0.55487,0.98222,0.58881,1.04134,0.000209209,0.000209209,0.000209209
267,290.343,0.47265,0.32764,0.85111,0.90812,0.71476,0.81043,0.55946,0.97496,0.58525,1.03324,0.000203707,0.000203707,0.000203707
268,291.408,0.47656,0.32874,0.86797,0.92482,0.71502,0.81291,0.56168,0.97042,0.59311,1.02828,0.000198206,0.000198206,0.000198206
269,292.449,0.47424,0.32222,0.86686,0.91916,0.72016,0.81144,0.55819,0.9722,0.59701,1.02786,0.000192705,0.000192705,0.000192705
270,293.48,0.46756,0.32263,0.85578,0.91246,0.7164,0.81298,0.55507,0.97811,0.59252,1.03221,0.000187204,0.000187204,0.000187204
271,294.499,0.45129,0.31774,0.85347,0.92853,0.70836,0.81492,0.54923,0.98574,0.588,1.03874,0.000181703,0.000181703,0.000181703
272,295.571,0.44931,0.31368,0.84941,0.90791,0.72236,0.81236,0.54836,0.988,0.59541,1.04233,0.000176202,0.000176202,0.000176202
273,296.704,0.47774,0.31976,0.85192,0.89144,0.73044,0.81048,0.54364,0.99407,0.59974,1.04461,0.000170701,0.000170701,0.000170701
274,297.76,0.46492,0.31218,0.85388,0.91648,0.71436,0.81206,0.54523,0.99784,0.60104,1.05335,0.0001652,0.0001652,0.0001652
275,298.797,0.45789,0.32102,0.85492,0.907,0.71883,0.81273,0.54862,0.99391,0.5943,1.05134,0.000159699,0.000159699,0.000159699
276,299.891,0.44978,0.31072,0.857,0.91748,0.71806,0.8176,0.55201,0.98815,0.59154,1.04526,0.000154198,0.000154198,0.000154198
277,300.96,0.45786,0.31028,0.86067,0.92047,0.70385,0.81238,0.55371,0.9841,0.58985,1.04169,0.000148696,0.000148696,0.000148696
278,302.039,0.44992,0.31117,0.85171,0.90211,0.71436,0.8048,0.55648,0.9876,0.58656,1.04422,0.000143195,0.000143195,0.000143195
279,303.075,0.45083,0.31042,0.84779,0.9278,0.70559,0.80576,0.55516,0.98984,0.59063,1.04877,0.000137694,0.000137694,0.000137694
280,304.101,0.47037,0.31363,0.8578,0.92098,0.70322,0.8041,0.55397,0.99134,0.59923,1.05148,0.000132193,0.000132193,0.000132193
281,305.117,0.46071,0.31287,0.85384,0.92313,0.70354,0.80391,0.55006,0.99526,0.59887,1.05358,0.000126692,0.000126692,0.000126692
282,306.143,0.46075,0.32126,0.85973,0.9238,0.70167,0.80207,0.55042,0.98853,0.59357,1.04987,0.000121191,0.000121191,0.000121191
283,307.218,0.44698,0.3112,0.8479,0.92893,0.70589,0.81104,0.54776,0.98464,0.58688,1.0476,0.00011569,0.00011569,0.00011569
284,308.281,0.45181,0.31104,0.85277,0.90192,0.72698,0.8116,0.54984,0.98234,0.58609,1.04502,0.000110189,0.000110189,0.000110189
285,309.328,0.44455,0.31069,0.8516,0.90366,0.72925,0.81363,0.55401,0.97906,0.58121,1.04278,0.000104688,0.000104688,0.000104688
286,310.411,0.43488,0.30659,0.84812,0.8998,0.73569,0.82254,0.55611,0.97717,0.57963,1.04277,9.91865e-05,9.91865e-05,9.91865e-05
287,311.5,0.45801,0.30993,0.85761,0.90005,0.73568,0.82672,0.55393,0.98333,0.58057,1.04698,9.36854e-05,9.36854e-05,9.36854e-05
288,312.574,0.45504,0.31279,0.84606,0.90028,0.73129,0.81821,0.55325,0.98839,0.58407,1.04851,8.81843e-05,8.81843e-05,8.81843e-05
289,313.624,0.45237,0.30967,0.84867,0.8979,0.73218,0.81933,0.55642,0.98728,0.58326,1.04568,8.26832e-05,8.26832e-05,8.26832e-05
290,314.708,0.44456,0.31112,0.85312,0.90703,0.73817,0.82438,0.55661,0.98507,0.58196,1.04642,7.71821e-05,7.71821e-05,7.71821e-05
291,327.739,0.4257,0.29135,0.8135,0.90161,0.73218,0.81751,0.55623,0.98195,0.57841,1.04816,7.1681e-05,7.1681e-05,7.1681e-05
292,328.795,0.43404,0.29576,0.81377,0.94401,0.70354,0.81867,0.55889,0.97941,0.58195,1.04929,6.61799e-05,6.61799e-05,6.61799e-05
293,329.838,0.42492,0.28327,0.82054,0.91341,0.73364,0.82283,0.55481,0.98491,0.58107,1.05319,6.06788e-05,6.06788e-05,6.06788e-05
294,331.059,0.42204,0.28713,0.81873,0.92177,0.72956,0.82135,0.54884,0.98541,0.57812,1.05271,5.51777e-05,5.51777e-05,5.51777e-05
295,332.183,0.42327,0.2895,0.81144,0.91388,0.72844,0.81959,0.54613,0.99104,0.57622,1.05949,4.96766e-05,4.96766e-05,4.96766e-05
296,333.303,0.40584,0.2777,0.8081,0.89848,0.72078,0.8118,0.54461,0.9934,0.57164,1.06139,4.41755e-05,4.41755e-05,4.41755e-05
297,334.427,0.40401,0.27589,0.80632,0.90637,0.7265,0.81302,0.54547,0.99613,0.57537,1.06265,3.86744e-05,3.86744e-05,3.86744e-05
298,335.511,0.40668,0.27636,0.81314,0.90704,0.72691,0.81368,0.54505,0.99397,0.5743,1.06084,3.31733e-05,3.31733e-05,3.31733e-05
299,336.59,0.41429,0.27992,0.8062,0.90909,0.72591,0.81436,0.54471,0.9928,0.5734,1.06006,2.76722e-05,2.76722e-05,2.76722e-05
300,337.628,0.3925,0.27576,0.80213,0.91289,0.7239,0.81446,0.54619,0.98999,0.57387,1.05844,2.21711e-05,2.21711e-05,2.21711e-05
